,MM:DD:YYYY hh:mm:ss,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time,filename,RelativeTime,poke_int,Errors
5496,2020-06-14 01:15:35,0,3.65,0,1,Poke,Left,360,164,359,NaN,FED10.CSV,4 days 09:08:51,0 days 00:22:24,0.0
5497,2020-06-14 01:15:41,0,3.71,1,1,Pellet,Left,360,164,360,NaN,FED10.CSV,4 days 09:08:57,0 days 00:00:06,0.0
5498,2020-06-14 01:15:54,0,3.64,0,1,Poke,Left,361,164,360,NaN,FED10.CSV,4 days 09:09:10,0 days 00:00:13,0.0
5499,2020-06-14 01:15:58,0,3.69,1,1,Pellet,Left,361,164,361,NaN,FED10.CSV,4 days 09:09:14,0 days 00:00:04,0.0
5500,2020-06-14 01:34:52,0,3.63,0,1,Poke,Left,362,164,361,NaN,FED10.CSV,4 days 09:28:08,0 days 00:18:54,0.0
5501,2020-06-14 01:35:00,0,3.69,4,1,Poke,Left,362,164,362,NaN,FED10.CSV,4 days 09:28:16,0 days 00:00:08,0.0
5502,2020-06-14 01:44:59,0,3.64,0,1,Poke,Left,363,164,362,NaN,FED10.CSV,4 days 09:38:15,0 days 00:09:59,0.0
5503,2020-06-14 01:45:03,0,3.68,1,1,Pellet,Left,363,164,363,NaN,FED10.CSV,4 days 09:38:19,0 days 00:00:04,0.0
5504,2020-06-14 01:45:14,0,3.64,0,1,Poke,Left,364,164,363,NaN,FED10.CSV,4 days 09:38:30,0 days 00:00:11,0.0
5505,2020-06-14 01:45:20,0,3.66,3,1,Pellet,Left,364,164,364,NaN,FED10.CSV,4 days 09:38:36,0 days 00:00:06,0.0
5506,2020-06-14 02:08:09,0,3.63,0,1,Poke,Left,365,164,364,NaN,FED10.CSV,4 days 10:01:25,0 days 00:22:49,0.0
5507,2020-06-14 02:08:13,0,3.68,1,1,Pellet,Left,365,164,365,NaN,FED10.CSV,4 days 10:01:29,0 days 00:00:04,0.0
5508,2020-06-14 02:27:25,0,3.63,0,1,Poke,Left,366,164,365,NaN,FED10.CSV,4 days 10:20:41,0 days 00:19:12,0.0
5509,2020-06-14 02:27:41,0,3.67,5,1,Pellet,Left,366,164,366,NaN,FED10.CSV,4 days 10:20:57,0 days 00:00:16,0.0
5510,2020-06-14 02:53:47,0,3.62,0,1,Poke,Left,367,164,366,NaN,FED10.CSV,4 days 10:47:03,0 days 00:26:06,0.0
5511,2020-06-14 02:53:59,0,3.67,4,1,Pellet,Left,367,164,367,NaN,FED10.CSV,4 days 10:47:15,0 days 00:00:12,0.0
5512,2020-06-14 03:09:09,0,3.63,0,1,Poke,Left,368,164,367,NaN,FED10.CSV,4 days 11:02:25,0 days 00:15:10,0.0
5513,2020-06-14 03:09:14,0,3.68,1,1,Pellet,Left,368,164,368,NaN,FED10.CSV,4 days 11:02:30,0 days 00:00:05,0.0
5514,2020-06-14 03:18:35,0,3.61,0,1,Poke,Left,369,164,368,NaN,FED10.CSV,4 days 11:11:51,0 days 00:09:21,0.0
5515,2020-06-14 03:18:43,0,3.67,1,1,Pellet,Left,369,164,369,NaN,FED10.CSV,4 days 11:11:59,0 days 00:00:08,0.0
5516,2020-06-14 03:18:55,0,3.62,0,1,Poke,Left,370,164,369,NaN,FED10.CSV,4 days 11:12:11,0 days 00:00:12,0.0
5517,2020-06-14 03:19:07,0,3.67,4,1,Pellet,Left,370,164,370,NaN,FED10.CSV,4 days 11:12:23,0 days 00:00:12,0.0
5518,2020-06-14 03:20:31,0,3.62,0,1,Poke,Left,370,165,370,NaN,FED10.CSV,4 days 11:13:47,0 days 00:01:24,1.0
5519,2020-06-14 03:32:38,0,3.62,0,1,Poke,Left,370,166,370,NaN,FED10.CSV,4 days 11:25:54,0 days 00:12:07,1.0
5520,2020-06-14 03:32:40,0,3.62,0,1,Poke,Left,370,167,370,NaN,FED10.CSV,4 days 11:25:56,0 days 00:00:02,1.0
5521,2020-06-14 03:33:40,0,3.62,0,1,Poke,Left,371,167,370,NaN,FED10.CSV,4 days 11:26:56,0 days 00:01:00,0.0
5522,2020-06-14 03:33:45,0,3.67,2,1,Pellet,Left,371,167,371,NaN,FED10.CSV,4 days 11:27:01,0 days 00:00:05,0.0
5523,2020-06-14 04:09:54,0,3.6,0,1,Poke,Left,372,167,371,NaN,FED10.CSV,4 days 12:03:10,0 days 00:36:09,0.0
5524,2020-06-14 04:10:07,0,3.68,2,1,Pellet,Left,372,167,372,NaN,FED10.CSV,4 days 12:03:23,0 days 00:00:13,0.0
5525,2020-06-14 04:25:54,0,3.62,0,1,Poke,Left,372,168,372,NaN,FED10.CSV,4 days 12:19:10,0 days 00:15:47,1.0
5526,2020-06-14 04:26:03,0,3.61,0,1,Poke,Left,373,168,372,NaN,FED10.CSV,4 days 12:19:19,0 days 00:00:09,0.0
5527,2020-06-14 04:26:17,0,3.67,3,1,Pellet,Left,373,168,373,NaN,FED10.CSV,4 days 12:19:33,0 days 00:00:14,0.0
5528,2020-06-14 04:26:44,0,3.62,0,1,Poke,Left,374,168,373,NaN,FED10.CSV,4 days 12:20:00,0 days 00:00:27,0.0
5529,2020-06-14 04:27:00,0,3.67,2,1,Pellet,Left,374,168,374,NaN,FED10.CSV,4 days 12:20:16,0 days 00:00:16,0.0
5530,2020-06-14 04:45:16,0,3.61,0,1,Poke,Left,374,169,374,NaN,FED10.CSV,4 days 12:38:32,0 days 00:18:16,1.0
5531,2020-06-14 04:45:41,0,3.61,0,1,Poke,Left,374,170,374,NaN,FED10.CSV,4 days 12:38:57,0 days 00:00:25,1.0
5532,2020-06-14 04:45:51,0,3.6,0,1,Poke,Left,374,171,374,NaN,FED10.CSV,4 days 12:39:07,0 days 00:00:10,1.0
5533,2020-06-14 04:46:01,0,3.61,0,1,Poke,Left,374,172,374,NaN,FED10.CSV,4 days 12:39:17,0 days 00:00:10,1.0
5534,2020-06-14 04:46:10,0,3.58,0,1,Poke,Left,375,172,374,NaN,FED10.CSV,4 days 12:39:26,0 days 00:00:09,0.0
5535,2020-06-14 04:46:17,0,3.67,1,1,Pellet,Left,375,172,375,NaN,FED10.CSV,4 days 12:39:33,0 days 00:00:07,0.0
5536,2020-06-14 04:46:40,0,3.58,0,1,Poke,Left,376,172,375,NaN,FED10.CSV,4 days 12:39:56,0 days 00:00:23,0.0
5537,2020-06-14 04:48:33,0,3.66,2,1,Pellet,Left,376,172,376,NaN,FED10.CSV,4 days 12:41:49,0 days 00:01:53,0.0
5538,2020-06-14 04:56:16,0,3.59,0,1,Poke,Left,376,173,376,NaN,FED10.CSV,4 days 12:49:32,0 days 00:07:43,1.0
5539,2020-06-14 04:56:19,0,3.6,0,1,Poke,Left,376,174,376,NaN,FED10.CSV,4 days 12:49:35,0 days 00:00:03,1.0
5540,2020-06-14 04:56:20,0,3.61,0,1,Poke,Left,376,175,376,NaN,FED10.CSV,4 days 12:49:36,0 days 00:00:01,1.0
5541,2020-06-14 04:56:26,0,3.6,0,1,Poke,Left,377,175,376,NaN,FED10.CSV,4 days 12:49:42,0 days 00:00:06,0.0
5542,2020-06-14 04:56:40,0,3.67,2,1,Pellet,Left,377,175,377,NaN,FED10.CSV,4 days 12:49:56,0 days 00:00:14,0.0
5543,2020-06-14 05:08:41,0,3.62,0,1,Poke,Left,378,175,377,NaN,FED10.CSV,4 days 13:01:57,0 days 00:12:01,0.0
5544,2020-06-14 05:08:45,0,3.67,1,1,Pellet,Left,378,175,378,NaN,FED10.CSV,4 days 13:02:01,0 days 00:00:04,0.0
5545,2020-06-14 05:26:39,0,3.62,0,1,Poke,Left,379,175,378,NaN,FED10.CSV,4 days 13:19:55,0 days 00:17:54,0.0
5546,2020-06-14 05:27:02,0,3.67,3,1,Pellet,Left,379,175,379,NaN,FED10.CSV,4 days 13:20:18,0 days 00:00:23,0.0
5547,2020-06-14 05:41:12,0,3.6,0,1,Poke,Left,379,176,379,NaN,FED10.CSV,4 days 13:34:28,0 days 00:14:10,1.0
5548,2020-06-14 05:41:15,0,3.6,0,1,Poke,Left,380,176,379,NaN,FED10.CSV,4 days 13:34:31,0 days 00:00:03,0.0
5549,2020-06-14 05:41:30,0,3.66,4,1,Pellet,Left,380,176,380,NaN,FED10.CSV,4 days 13:34:46,0 days 00:00:15,0.0
5550,2020-06-14 05:41:51,0,3.6,0,1,Poke,Left,381,176,380,NaN,FED10.CSV,4 days 13:35:07,0 days 00:00:21,0.0
5551,2020-06-14 05:42:06,0,3.65,2,1,Pellet,Left,381,176,381,NaN,FED10.CSV,4 days 13:35:22,0 days 00:00:15,0.0
5552,2020-06-14 06:24:19,0,3.6,0,1,Poke,Left,382,176,381,NaN,FED10.CSV,4 days 14:17:35,0 days 00:42:13,0.0
5553,2020-06-14 06:24:31,0,3.66,2,1,Pellet,Left,382,176,382,NaN,FED10.CSV,4 days 14:17:47,0 days 00:00:12,0.0
5554,2020-06-14 06:45:47,0,3.59,0,1,Poke,Left,383,176,382,NaN,FED10.CSV,4 days 14:39:03,0 days 00:21:16,0.0
5555,2020-06-14 06:45:59,0,3.65,3,1,Pellet,Left,383,176,383,NaN,FED10.CSV,4 days 14:39:15,0 days 00:00:12,0.0
5556,2020-06-14 07:20:02,0,3.61,0,1,Poke,Left,384,176,383,NaN,FED10.CSV,4 days 15:13:18,0 days 00:34:03,0.0
5557,2020-06-14 07:20:14,0,3.65,3,1,Pellet,Left,384,176,384,NaN,FED10.CSV,4 days 15:13:30,0 days 00:00:12,0.0
5558,2020-06-14 08:18:54,0,3.6,0,1,Poke,Left,385,176,384,NaN,FED10.CSV,4 days 16:12:10,0 days 00:58:40,0.0
5559,2020-06-14 08:19:07,0,3.65,2,1,Pellet,Left,385,176,385,NaN,FED10.CSV,4 days 16:12:23,0 days 00:00:13,0.0
5560,2020-06-14 11:40:56,0,3.58,0,1,Poke,Left,386,176,385,NaN,FED10.CSV,4 days 19:34:12,0 days 03:21:49,0.0
5561,2020-06-14 11:41:11,0,3.62,4,1,Pellet,Left,386,176,386,NaN,FED10.CSV,4 days 19:34:27,0 days 00:00:15,0.0
5562,2020-06-14 11:52:05,0,3.57,0,1,Poke,Left,386,177,386,NaN,FED10.CSV,4 days 19:45:21,0 days 00:10:54,1.0
5563,2020-06-14 11:52:07,0,3.58,0,1,Poke,Left,386,178,386,NaN,FED10.CSV,4 days 19:45:23,0 days 00:00:02,1.0
5564,2020-06-14 12:03:13,0,3.55,0,1,Poke,Left,387,178,386,NaN,FED10.CSV,4 days 19:56:29,0 days 00:11:06,0.0
5565,2020-06-14 12:03:25,0,3.64,2,1,Pellet,Left,387,178,387,NaN,FED10.CSV,4 days 19:56:41,0 days 00:00:12,0.0
5566,2020-06-14 12:15:20,0,3.57,0,1,Poke,Left,388,178,387,NaN,FED10.CSV,4 days 20:08:36,0 days 00:11:55,0.0
5567,2020-06-14 12:15:27,0,3.63,1,1,Pellet,Left,388,178,388,NaN,FED10.CSV,4 days 20:08:43,0 days 00:00:07,0.0
5568,2020-06-14 12:23:08,0,3.56,0,1,Poke,Left,389,178,388,NaN,FED10.CSV,4 days 20:16:24,0 days 00:07:41,0.0
5569,2020-06-14 12:24:21,0,3.62,1,1,Pellet,Left,389,178,389,NaN,FED10.CSV,4 days 20:17:37,0 days 00:01:13,0.0
5570,2020-06-14 15:03:36,0,3.56,0,1,Poke,Left,390,178,389,NaN,FED10.CSV,4 days 22:56:52,0 days 02:39:15,0.0
5571,2020-06-14 15:03:53,0,3.61,2,1,Pellet,Left,390,178,390,NaN,FED10.CSV,4 days 22:57:09,0 days 00:00:17,0.0
5572,2020-06-14 15:40:44,0,3.55,0,1,Poke,Left,391,178,390,NaN,FED10.CSV,4 days 23:34:00,0 days 00:36:51,0.0
5573,2020-06-14 15:40:58,0,3.6,3,1,Pellet,Left,391,178,391,NaN,FED10.CSV,4 days 23:34:14,0 days 00:00:14,0.0
5574,2020-06-14 16:25:02,0,3.53,0,1,Poke,Left,392,178,391,NaN,FED10.CSV,5 days 00:18:18,0 days 00:44:04,0.0
5575,2020-06-14 16:25:16,0,3.61,2,1,Pellet,Left,392,178,392,NaN,FED10.CSV,5 days 00:18:32,0 days 00:00:14,0.0
5576,2020-06-14 16:47:08,0,3.53,0,1,Poke,Left,393,178,392,NaN,FED10.CSV,5 days 00:40:24,0 days 00:21:52,0.0
5577,2020-06-14 16:47:23,0,3.6,5,1,Pellet,Left,393,178,393,NaN,FED10.CSV,5 days 00:40:39,0 days 00:00:15,0.0
5578,2020-06-14 17:00:14,0,3.54,0,1,Poke,Left,394,178,393,NaN,FED10.CSV,5 days 00:53:30,0 days 00:12:51,0.0
5579,2020-06-14 17:19:37,0,3.62,2,1,Pellet,Left,394,178,394,NaN,FED10.CSV,5 days 01:12:53,0 days 00:19:23,0.0
5580,2020-06-14 17:23:38,0,3.53,0,1,Poke,Left,395,178,394,NaN,FED10.CSV,5 days 01:16:54,0 days 00:04:01,0.0
5581,2020-06-14 17:23:53,0,3.6,2,1,Pellet,Left,395,178,395,NaN,FED10.CSV,5 days 01:17:09,0 days 00:00:15,0.0
5582,2020-06-14 17:46:48,0,3.56,0,1,Poke,Left,395,179,395,NaN,FED10.CSV,5 days 01:40:04,0 days 00:22:55,1.0
5583,2020-06-14 17:47:26,0,3.55,0,1,Poke,Left,395,180,395,NaN,FED10.CSV,5 days 01:40:42,0 days 00:00:38,1.0
5584,2020-06-14 17:47:36,0,3.54,0,1,Poke,Left,396,180,395,NaN,FED10.CSV,5 days 01:40:52,0 days 00:00:10,0.0
5585,2020-06-14 17:47:50,0,3.6,4,1,Pellet,Left,396,180,396,NaN,FED10.CSV,5 days 01:41:06,0 days 00:00:14,0.0
5586,2020-06-14 18:37:50,0,3.56,0,1,Poke,Left,397,180,396,NaN,FED10.CSV,5 days 02:31:06,0 days 00:50:00,0.0
5587,2020-06-14 18:37:54,0,3.6,1,1,Poke,Left,397,180,397,NaN,FED10.CSV,5 days 02:31:10,0 days 00:00:04,0.0
5588,2020-06-14 18:38:05,0,3.56,0,1,Poke,Left,398,180,397,NaN,FED10.CSV,5 days 02:31:21,0 days 00:00:11,0.0
5589,2020-06-14 18:38:19,0,3.6,3,1,Pellet,Left,398,180,398,NaN,FED10.CSV,5 days 02:31:35,0 days 00:00:14,0.0
5590,2020-06-14 19:06:13,0,3.56,0,1,Poke,Left,399,180,398,NaN,FED10.CSV,5 days 02:59:29,0 days 00:27:54,0.0
5591,2020-06-14 19:06:17,0,3.6,1,1,Pellet,Left,399,180,399,NaN,FED10.CSV,5 days 02:59:33,0 days 00:00:04,0.0
5592,2020-06-14 19:06:34,0,3.55,0,1,Poke,Left,400,180,399,NaN,FED10.CSV,5 days 02:59:50,0 days 00:00:17,0.0
5593,2020-06-14 19:06:45,0,3.59,3,1,Pellet,Left,400,180,400,NaN,FED10.CSV,5 days 03:00:01,0 days 00:00:11,0.0
5594,2020-06-14 19:25:11,0,3.54,0,1,Poke,Left,400,181,400,NaN,FED10.CSV,5 days 03:18:27,0 days 00:18:26,1.0
5595,2020-06-14 19:25:36,0,3.53,0,1,Poke,Left,401,181,400,NaN,FED10.CSV,5 days 03:18:52,0 days 00:00:25,0.0
5596,2020-06-14 19:25:47,0,3.59,2,1,Pellet,Left,401,181,401,NaN,FED10.CSV,5 days 03:19:03,0 days 00:00:11,0.0
5597,2020-06-14 19:37:13,0,3.53,0,1,Poke,Left,401,182,401,NaN,FED10.CSV,5 days 03:30:29,0 days 00:11:26,1.0
5598,2020-06-14 19:42:01,0,3.54,0,1,Poke,Left,401,183,401,NaN,FED10.CSV,5 days 03:35:17,0 days 00:04:48,1.0
5599,2020-06-14 19:42:42,0,3.53,0,1,Poke,Left,402,183,401,NaN,FED10.CSV,5 days 03:35:58,0 days 00:00:41,0.0
5600,2020-06-14 19:42:53,0,3.59,2,1,Pellet,Left,402,183,402,NaN,FED10.CSV,5 days 03:36:09,0 days 00:00:11,0.0
5601,2020-06-14 19:43:23,0,3.54,0,1,Poke,Left,402,184,402,NaN,FED10.CSV,5 days 03:36:39,0 days 00:00:30,1.0
5602,2020-06-14 19:43:26,0,3.54,0,1,Poke,Left,402,185,402,NaN,FED10.CSV,5 days 03:36:42,0 days 00:00:03,1.0
5603,2020-06-14 19:47:26,0,3.54,0,1,Poke,Left,402,186,402,NaN,FED10.CSV,5 days 03:40:42,0 days 00:04:00,1.0
5604,2020-06-14 19:51:03,0,3.54,0,1,Poke,Left,403,186,402,NaN,FED10.CSV,5 days 03:44:19,0 days 00:03:37,0.0
5605,2020-06-14 19:51:26,0,3.62,4,1,Pellet,Left,403,186,403,NaN,FED10.CSV,5 days 03:44:42,0 days 00:00:23,0.0
5606,2020-06-14 19:59:32,0,3.54,0,1,Poke,Left,404,186,403,NaN,FED10.CSV,5 days 03:52:48,0 days 00:08:06,0.0
5607,2020-06-14 19:59:36,0,3.58,1,1,Pellet,Left,404,186,404,NaN,FED10.CSV,5 days 03:52:52,0 days 00:00:04,0.0
5608,2020-06-14 20:16:59,0,3.52,0,1,Poke,Left,405,186,404,NaN,FED10.CSV,5 days 04:10:15,0 days 00:17:23,0.0
5609,2020-06-14 20:17:05,0,3.58,2,1,Pellet,Left,405,186,405,NaN,FED10.CSV,5 days 04:10:21,0 days 00:00:06,0.0
5610,2020-06-14 20:17:26,0,3.51,0,1,Poke,Left,405,187,405,NaN,FED10.CSV,5 days 04:10:42,0 days 00:00:21,1.0
5611,2020-06-14 20:17:32,0,3.52,0,1,Poke,Left,406,187,405,NaN,FED10.CSV,5 days 04:10:48,0 days 00:00:06,0.0
5612,2020-06-14 20:17:37,0,3.58,2,1,Poke,Left,406,187,406,NaN,FED10.CSV,5 days 04:10:53,0 days 00:00:05,0.0
5613,2020-06-14 20:23:14,0,3.54,0,1,Poke,Left,407,187,406,NaN,FED10.CSV,5 days 04:16:30,0 days 00:05:37,0.0
5614,2020-06-14 20:23:18,0,3.59,1,1,Pellet,Left,407,187,407,NaN,FED10.CSV,5 days 04:16:34,0 days 00:00:04,0.0
5615,2020-06-14 20:37:39,0,3.54,0,1,Poke,Left,408,187,407,NaN,FED10.CSV,5 days 04:30:55,0 days 00:14:21,0.0
5616,2020-06-14 20:37:50,0,3.59,3,1,Pellet,Left,408,187,408,NaN,FED10.CSV,5 days 04:31:06,0 days 00:00:11,0.0
5617,2020-06-14 20:38:10,0,3.55,0,1,Poke,Left,408,188,408,NaN,FED10.CSV,5 days 04:31:26,0 days 00:00:20,1.0
5618,2020-06-14 20:52:23,0,3.52,0,1,Poke,Left,408,189,408,NaN,FED10.CSV,5 days 04:45:39,0 days 00:14:13,1.0
5619,2020-06-14 20:52:30,0,3.54,0,1,Poke,Left,409,189,408,NaN,FED10.CSV,5 days 04:45:46,0 days 00:00:07,0.0
5620,2020-06-14 20:52:41,0,3.58,3,1,Pellet,Left,409,189,409,NaN,FED10.CSV,5 days 04:45:57,0 days 00:00:11,0.0
5621,2020-06-14 21:03:37,0,3.53,0,1,Poke,Left,410,189,409,NaN,FED10.CSV,5 days 04:56:53,0 days 00:10:56,0.0
5622,2020-06-14 21:03:48,0,3.58,2,1,Pellet,Left,410,189,410,NaN,FED10.CSV,5 days 04:57:04,0 days 00:00:11,0.0
5623,2020-06-14 21:15:04,0,3.57,0,1,Poke,Left,411,189,410,NaN,FED10.CSV,5 days 05:08:20,0 days 00:11:16,0.0
5624,2020-06-14 21:15:11,0,3.6,3,1,Pellet,Left,411,189,411,NaN,FED10.CSV,5 days 05:08:27,0 days 00:00:07,0.0
5625,2020-06-14 21:29:25,0,3.57,0,1,Poke,Left,412,189,411,NaN,FED10.CSV,5 days 05:22:41,0 days 00:14:14,0.0
5626,2020-06-14 21:29:29,0,3.58,1,1,Pellet,Left,412,189,412,NaN,FED10.CSV,5 days 05:22:45,0 days 00:00:04,0.0
5627,2020-06-14 21:29:48,0,3.58,0,1,Poke,Left,412,190,412,NaN,FED10.CSV,5 days 05:23:04,0 days 00:00:19,1.0
5628,2020-06-14 21:45:39,0,3.58,0,1,Poke,Left,413,190,412,NaN,FED10.CSV,5 days 05:38:55,0 days 00:15:51,0.0
5629,2020-06-14 21:45:51,0,3.6,2,1,Pellet,Left,413,190,413,NaN,FED10.CSV,5 days 05:39:07,0 days 00:00:12,0.0
5630,2020-06-14 21:46:07,0,3.58,0,1,Poke,Left,414,190,413,NaN,FED10.CSV,5 days 05:39:23,0 days 00:00:16,0.0
5631,2020-06-14 21:46:18,0,3.6,2,1,Pellet,Left,414,190,414,NaN,FED10.CSV,5 days 05:39:34,0 days 00:00:11,0.0
5632,2020-06-14 21:56:54,0,3.59,0,1,Poke,Left,415,190,414,NaN,FED10.CSV,5 days 05:50:10,0 days 00:10:36,0.0
5633,2020-06-14 21:57:00,0,3.6,3,1,Poke,Left,415,190,415,NaN,FED10.CSV,5 days 05:50:16,0 days 00:00:06,0.0
5634,2020-06-14 22:10:20,0,3.58,0,1,Poke,Left,416,190,415,NaN,FED10.CSV,5 days 06:03:36,0 days 00:13:20,0.0
5635,2020-06-14 22:25:34,0,3.6,2,1,Pellet,Left,416,190,416,NaN,FED10.CSV,5 days 06:18:50,0 days 00:15:14,0.0
5636,2020-06-14 22:25:49,0,3.58,0,1,Poke,Left,417,190,416,NaN,FED10.CSV,5 days 06:19:05,0 days 00:00:15,0.0
5637,2020-06-14 22:25:52,0,3.59,1,1,Poke,Left,417,190,417,NaN,FED10.CSV,5 days 06:19:08,0 days 00:00:03,0.0
5638,2020-06-14 22:46:19,0,3.6,0,1,Poke,Left,418,190,417,NaN,FED10.CSV,5 days 06:39:35,0 days 00:20:27,0.0
5639,2020-06-14 22:46:32,0,3.58,2,1,Pellet,Left,418,190,418,NaN,FED10.CSV,5 days 06:39:48,0 days 00:00:13,0.0
5640,2020-06-14 23:03:32,0,3.59,0,1,Poke,Left,419,190,418,NaN,FED10.CSV,5 days 06:56:48,0 days 00:17:00,0.0
5641,2020-06-14 23:03:46,0,3.59,5,1,Pellet,Left,419,190,419,NaN,FED10.CSV,5 days 06:57:02,0 days 00:00:14,0.0
5642,2020-06-14 23:04:03,0,3.59,0,1,Poke,Left,420,190,419,NaN,FED10.CSV,5 days 06:57:19,0 days 00:00:17,0.0
5643,2020-06-14 23:04:15,0,3.6,2,1,Pellet,Left,420,190,420,NaN,FED10.CSV,5 days 06:57:31,0 days 00:00:12,0.0
5644,2020-06-14 23:30:51,0,3.59,0,1,Poke,Left,421,190,420,NaN,FED10.CSV,5 days 07:24:07,0 days 00:26:36,0.0
5645,2020-06-14 23:31:02,0,3.58,3,1,Pellet,Left,421,190,421,NaN,FED10.CSV,5 days 07:24:18,0 days 00:00:11,0.0
5646,2020-06-14 23:31:15,0,3.58,0,1,Poke,Left,422,190,421,NaN,FED10.CSV,5 days 07:24:31,0 days 00:00:13,0.0
5647,2020-06-14 23:31:32,0,3.58,4,1,Pellet,Left,422,190,422,NaN,FED10.CSV,5 days 07:24:48,0 days 00:00:17,0.0
5648,2020-06-14 23:41:15,0,3.58,0,1,Poke,Left,423,190,422,NaN,FED10.CSV,5 days 07:34:31,0 days 00:09:43,0.0
5649,2020-06-14 23:41:21,0,3.61,1,1,Pellet,Left,423,190,423,NaN,FED10.CSV,5 days 07:34:37,0 days 00:00:06,0.0
5650,2020-06-15 00:06:01,0,3.59,0,1,Poke,Left,424,190,423,NaN,FED10.CSV,5 days 07:59:17,0 days 00:24:40,0.0
5651,2020-06-15 00:08:25,0,3.58,1,1,Pellet,Left,424,190,424,NaN,FED10.CSV,5 days 08:01:41,0 days 00:02:24,0.0
5652,2020-06-15 00:08:38,0,3.58,0,1,Poke,Left,424,191,424,NaN,FED10.CSV,5 days 08:01:54,0 days 00:00:13,1.0
5653,2020-06-15 00:08:59,0,3.58,0,1,Poke,Left,424,192,424,NaN,FED10.CSV,5 days 08:02:15,0 days 00:00:21,1.0
5654,2020-06-15 00:13:17,0,3.57,0,1,Poke,Left,424,193,424,NaN,FED10.CSV,5 days 08:06:33,0 days 00:04:18,1.0
5655,2020-06-15 00:13:19,0,3.58,0,1,Poke,Left,424,194,424,NaN,FED10.CSV,5 days 08:06:35,0 days 00:00:02,1.0
5656,2020-06-15 00:13:29,0,3.58,0,1,Poke,Left,425,194,424,NaN,FED10.CSV,5 days 08:06:45,0 days 00:00:10,0.0
5657,2020-06-15 00:13:33,0,3.58,1,1,Pellet,Left,425,194,425,NaN,FED10.CSV,5 days 08:06:49,0 days 00:00:04,0.0
5658,2020-06-15 00:27:42,0,3.58,0,1,Poke,Left,426,194,425,NaN,FED10.CSV,5 days 08:20:58,0 days 00:14:09,0.0
5659,2020-06-15 00:27:52,0,3.58,3,1,Pellet,Left,426,194,426,NaN,FED10.CSV,5 days 08:21:08,0 days 00:00:10,0.0
5660,2020-06-15 01:04:15,0,3.58,0,1,Poke,Left,426,195,426,NaN,FED10.CSV,5 days 08:57:31,0 days 00:36:23,1.0
5661,2020-06-15 01:07:10,0,3.58,0,1,Poke,Left,427,195,426,NaN,FED10.CSV,5 days 09:00:26,0 days 00:02:55,0.0
5662,2020-06-15 01:07:25,0,3.57,2,1,Pellet,Left,427,195,427,NaN,FED10.CSV,5 days 09:00:41,0 days 00:00:15,0.0
5663,2020-06-15 01:34:36,0,3.58,0,1,Poke,Left,428,195,427,NaN,FED10.CSV,5 days 09:27:52,0 days 00:27:11,0.0
5664,2020-06-15 01:34:39,0,3.57,1,1,Poke,Left,428,195,428,NaN,FED10.CSV,5 days 09:27:55,0 days 00:00:03,0.0
5665,2020-06-15 01:34:55,0,3.58,0,1,Poke,Left,429,195,428,NaN,FED10.CSV,5 days 09:28:11,0 days 00:00:16,0.0
5666,2020-06-15 01:35:15,0,3.57,3,1,Pellet,Left,429,195,429,NaN,FED10.CSV,5 days 09:28:31,0 days 00:00:20,0.0
5667,2020-06-15 01:50:22,0,3.58,0,1,Poke,Left,430,195,429,NaN,FED10.CSV,5 days 09:43:38,0 days 00:15:07,0.0
5668,2020-06-15 01:50:35,0,3.56,4,1,Pellet,Left,430,195,430,NaN,FED10.CSV,5 days 09:43:51,0 days 00:00:13,0.0
5669,2020-06-15 02:07:25,0,3.58,0,1,Poke,Left,431,195,430,NaN,FED10.CSV,5 days 10:00:41,0 days 00:16:50,0.0
5670,2020-06-15 02:07:39,0,3.56,2,1,Pellet,Left,431,195,431,NaN,FED10.CSV,5 days 10:00:55,0 days 00:00:14,0.0
5671,2020-06-15 02:36:50,0,3.57,0,1,Poke,Left,432,195,431,NaN,FED10.CSV,5 days 10:30:06,0 days 00:29:11,0.0
5672,2020-06-15 02:37:04,0,3.56,3,1,Pellet,Left,432,195,432,NaN,FED10.CSV,5 days 10:30:20,0 days 00:00:14,0.0
5673,2020-06-15 03:04:08,0,3.58,0,1,Poke,Left,433,195,432,NaN,FED10.CSV,5 days 10:57:24,0 days 00:27:04,0.0
5674,2020-06-15 03:04:13,0,3.56,2,1,Poke,Left,433,195,433,NaN,FED10.CSV,5 days 10:57:29,0 days 00:00:05,0.0
5675,2020-06-15 03:14:58,0,3.56,0,1,Poke,Left,434,195,433,NaN,FED10.CSV,5 days 11:08:14,0 days 00:10:45,0.0
5676,2020-06-15 03:15:10,0,3.56,2,1,Pellet,Left,434,195,434,NaN,FED10.CSV,5 days 11:08:26,0 days 00:00:12,0.0
5677,2020-06-15 03:39:36,0,3.56,0,1,Poke,Left,435,195,434,NaN,FED10.CSV,5 days 11:32:52,0 days 00:24:26,0.0
5678,2020-06-15 03:39:49,0,3.56,4,1,Pellet,Left,435,195,435,NaN,FED10.CSV,5 days 11:33:05,0 days 00:00:13,0.0
5679,2020-06-15 03:42:22,0,3.56,0,1,Poke,Left,435,196,435,NaN,FED10.CSV,5 days 11:35:38,0 days 00:02:33,1.0
