YYYY/MM/DD HH:MM:SS,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/10/2021 20:29,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1942,278,233,5,nan,nan,0.04
7/10/2021 20:29,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1943,278,233,5,nan,nan,0.04
7/10/2021 20:29,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1944,278,233,5,nan,nan,0
7/10/2021 20:29,1.8.1,ClosedEcon_PR1,4,4.05,1,6,Left,Left,1945,278,233,5,nan,nan,0.17
7/10/2021 20:29,1.8.1,ClosedEcon_PR1,4,4.04,1,6,Pellet,Left,1945,278,234,6,0.39,1440,nan
7/10/2021 20:30,1.8.1,ClosedEcon_PR1,4,4.04,1,7,Right,Left,1945,279,234,6,nan,nan,0.34
7/10/2021 20:31,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Right,Left,1945,280,234,6,nan,nan,0.68
7/10/2021 20:31,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1946,280,234,6,nan,nan,0.19
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1947,280,234,6,nan,nan,0.12
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1948,280,234,6,nan,nan,0.1
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1949,280,234,6,nan,nan,0.05
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1950,280,234,6,nan,nan,0.02
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1951,280,234,6,nan,nan,0.19
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Left,Left,1952,280,234,6,nan,nan,0.01
7/10/2021 20:32,1.8.1,ClosedEcon_PR1,4,4.05,1,7,Pellet,Left,1952,280,235,7,0.59,169,nan
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1953,280,235,7,nan,nan,0.02
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1954,280,235,7,nan,nan,0.05
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1955,280,235,7,nan,nan,0.01
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1956,280,235,7,nan,nan,0.02
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1957,280,235,7,nan,nan,0.09
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1958,280,235,7,nan,nan,0.03
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Left,Left,1959,280,235,7,nan,nan,0.12
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.04,1,8,Left,Left,1960,280,235,7,nan,nan,0.15
7/10/2021 20:42,1.8.1,ClosedEcon_PR1,4,4.05,1,8,Pellet,Left,1960,280,236,8,0.26,648,nan
7/10/2021 20:46,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1961,280,236,8,nan,nan,0.13
7/10/2021 20:46,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1962,280,236,8,nan,nan,0.09
7/10/2021 20:50,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Right,Left,1962,281,236,8,nan,nan,0.04
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1963,281,236,8,nan,nan,0.07
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1964,281,236,8,nan,nan,0.01
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1965,281,236,8,nan,nan,0.02
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1966,281,236,8,nan,nan,0.01
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.04,1,9,Left,Left,1967,281,236,8,nan,nan,0.04
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Left,Left,1968,281,236,8,nan,nan,0.14
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.04,1,9,Left,Left,1969,281,236,8,nan,nan,0.09
7/10/2021 20:53,1.8.1,ClosedEcon_PR1,4,4.05,1,9,Pellet,Left,1969,281,237,9,0.19,621,nan
7/10/2021 20:54,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1970,281,237,9,nan,nan,0.02
7/10/2021 20:54,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Right,Left,1970,282,237,9,nan,nan,0.03
7/10/2021 20:54,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1971,282,237,9,nan,nan,0.02
7/10/2021 20:54,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1972,282,237,9,nan,nan,0.02
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1973,282,237,9,nan,nan,0.31
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1974,282,237,9,nan,nan,0.08
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1975,282,237,9,nan,nan,0
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1976,282,237,9,nan,nan,0.17
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1977,282,237,9,nan,nan,0
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Left,Left,1978,282,237,9,nan,nan,0.48
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.04,1,10,Left,Left,1979,282,237,9,nan,nan,0
7/10/2021 20:56,1.8.1,ClosedEcon_PR1,4,4.05,1,10,Pellet,Left,1979,282,238,10,0.26,213,nan
7/10/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1980,282,238,10,nan,nan,0.21
7/10/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.04,1,11,Left,Left,1981,282,238,10,nan,nan,0.08
7/10/2021 20:57,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Right,Left,1981,283,238,10,nan,nan,0.31
7/10/2021 21:02,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Right,Left,1981,284,238,10,nan,nan,0.1
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1982,284,238,10,nan,nan,0.12
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.04,1,11,Left,Left,1983,284,238,10,nan,nan,0.37
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1984,284,238,10,nan,nan,0
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1985,284,238,10,nan,nan,0.14
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.04,1,11,Left,Left,1986,284,238,10,nan,nan,0
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1987,284,238,10,nan,nan,0
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1988,284,238,10,nan,nan,0.58
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1989,284,238,10,nan,nan,0
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Right,Left,1989,285,238,10,nan,nan,0
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Left,Left,1990,285,238,10,nan,nan,0.09
7/10/2021 21:03,1.8.1,ClosedEcon_PR1,4,4.05,1,11,Pellet,Left,1990,285,239,11,0.19,421,nan
7/10/2021 21:05,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Right,Left,1990,286,239,11,nan,nan,0.2
7/10/2021 21:17,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Right,Left,1990,287,239,11,nan,nan,0.06
7/10/2021 21:17,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Right,Left,1990,288,239,11,nan,nan,0.1
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,1991,288,239,11,nan,nan,0.13
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.04,1,12,Left,Left,1992,288,239,11,nan,nan,0.14
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,1993,288,239,11,nan,nan,0.19
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.04,1,12,Left,Left,1994,288,239,11,nan,nan,0.42
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.04,1,12,Left,Left,1995,288,239,11,nan,nan,0.07
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,1996,288,239,11,nan,nan,0.09
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,1997,288,239,11,nan,nan,0.03
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,1998,288,239,11,nan,nan,0
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.04,1,12,Left,Left,1999,288,239,11,nan,nan,0
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,2000,288,239,11,nan,nan,0.17
7/10/2021 21:18,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,2001,288,239,11,nan,nan,0.01
7/10/2021 21:19,1.8.1,ClosedEcon_PR1,4,4.05,1,12,Left,Left,2002,288,239,11,nan,nan,0.1
7/10/2021 21:19,1.8.1,ClosedEcon_PR1,4,4.04,1,12,Pellet,Left,2002,288,240,12,0.39,912,nan
7/10/2021 21:24,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2003,288,240,12,nan,nan,0.1
7/10/2021 21:24,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2004,288,240,12,nan,nan,0.21
7/10/2021 21:24,1.8.1,ClosedEcon_PR1,4,4.04,1,13,Left,Left,2005,288,240,12,nan,nan,0.1
7/10/2021 21:28,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2006,288,240,12,nan,nan,0.09
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2007,288,240,12,nan,nan,0.22
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2008,288,240,12,nan,nan,0.31
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.04,1,13,Left,Left,2009,288,240,12,nan,nan,0.12
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2010,288,240,12,nan,nan,0.11
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2011,288,240,12,nan,nan,0.08
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2012,288,240,12,nan,nan,0.02
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2013,288,240,12,nan,nan,0.13
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.03,1,13,Left,Left,2014,288,240,12,nan,nan,0.03
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Left,Left,2015,288,240,12,nan,nan,0.17
7/10/2021 21:46,1.8.1,ClosedEcon_PR1,4,4.05,1,13,Pellet,Left,2015,288,241,13,0.46,1667,nan
7/10/2021 21:48,1.8.1,ClosedEcon_PR1,4,4.04,1,14,Left,Left,2016,288,241,13,nan,nan,0.03
7/10/2021 21:48,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2017,288,241,13,nan,nan,0.09
7/10/2021 21:48,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2018,288,241,13,nan,nan,0
7/10/2021 21:48,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2019,288,241,13,nan,nan,0.01
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.04,1,14,Left,Left,2020,288,241,13,nan,nan,0.04
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2021,288,241,13,nan,nan,0.08
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.04,1,14,Left,Left,2022,288,241,13,nan,nan,0.02
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2023,288,241,13,nan,nan,0.02
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.04,1,14,Left,Left,2024,288,241,13,nan,nan,0.03
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2025,288,241,13,nan,nan,0.08
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2026,288,241,13,nan,nan,0.04
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2027,288,241,13,nan,nan,0.02
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2028,288,241,13,nan,nan,0.06
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Left,Left,2029,288,241,13,nan,nan,0
7/10/2021 22:13,1.8.1,ClosedEcon_PR1,4,4.05,1,14,Pellet,Left,2029,288,242,14,0.39,1628,nan
7/10/2021 22:26,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2030,288,242,14,nan,nan,0.03
7/10/2021 22:26,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2031,288,242,14,nan,nan,0.03
7/10/2021 22:26,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2032,288,242,14,nan,nan,0.1
7/10/2021 22:26,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2033,288,242,14,nan,nan,0.15
7/10/2021 22:28,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2034,288,242,14,nan,nan,0.07
7/10/2021 22:28,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2035,288,242,14,nan,nan,0.05
7/10/2021 22:35,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Right,Left,2035,289,242,14,nan,nan,0.03
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.03,1,15,Left,Left,2036,289,242,14,nan,nan,0
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2037,289,242,14,nan,nan,0.61
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2038,289,242,14,nan,nan,0
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2039,289,242,14,nan,nan,0.1
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2040,289,242,14,nan,nan,0
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2041,289,242,14,nan,nan,0.18
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2042,289,242,14,nan,nan,0.14
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Left,Left,2043,289,242,14,nan,nan,0.12
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.04,1,15,Left,Left,2044,289,242,14,nan,nan,0.2
7/10/2021 22:36,1.8.1,ClosedEcon_PR1,4,4.05,1,15,Pellet,Left,2044,289,243,15,0.33,1352,nan
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2045,289,243,15,nan,nan,0.08
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2046,289,243,15,nan,nan,0
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2047,289,243,15,nan,nan,0.16
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2048,289,243,15,nan,nan,0.03
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2049,289,243,15,nan,nan,0.32
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2050,289,243,15,nan,nan,0.28
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2051,289,243,15,nan,nan,0.1
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2052,289,243,15,nan,nan,0
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2053,289,243,15,nan,nan,0.2
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2054,289,243,15,nan,nan,0.05
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2055,289,243,15,nan,nan,0.24
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Left,Left,2056,289,243,15,nan,nan,0.04
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2057,289,243,15,nan,nan,0
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2058,289,243,15,nan,nan,0.3
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2059,289,243,15,nan,nan,0.01
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.04,1,16,Left,Left,2060,289,243,15,nan,nan,0.01
7/10/2021 22:39,1.8.1,ClosedEcon_PR1,4,4.05,1,16,Pellet,Left,2060,289,244,16,0.39,184,nan
7/10/2021 22:45,1.8.1,ClosedEcon_PR1,4,4.03,1,17,Left,Left,2061,289,244,16,nan,nan,0.07
7/10/2021 22:45,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2062,289,244,16,nan,nan,0.17
7/10/2021 22:49,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2063,289,244,16,nan,nan,0
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Right,Left,2063,290,244,16,nan,nan,0.12
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Right,Left,2063,291,244,16,nan,nan,0.02
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2064,291,244,16,nan,nan,0.35
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2065,291,244,16,nan,nan,0.21
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2066,291,244,16,nan,nan,0.04
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2067,291,244,16,nan,nan,0
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2068,291,244,16,nan,nan,0.11
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2069,291,244,16,nan,nan,0.02
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2070,291,244,16,nan,nan,0.23
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2071,291,244,16,nan,nan,0.16
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2072,291,244,16,nan,nan,0
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2073,291,244,16,nan,nan,0.11
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Left,Left,2074,291,244,16,nan,nan,0.21
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2075,291,244,16,nan,nan,0.1
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2076,291,244,16,nan,nan,0.16
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.04,1,17,Left,Left,2077,291,244,16,nan,nan,0.35
7/10/2021 22:50,1.8.1,ClosedEcon_PR1,4,4.05,1,17,Pellet,Left,2077,291,245,17,0.33,660,nan
7/10/2021 22:52,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2078,291,245,17,nan,nan,0.12
7/10/2021 23:01,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2079,291,245,17,nan,nan,0.09
7/10/2021 23:02,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2080,291,245,17,nan,nan,0.06
7/10/2021 23:05,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2081,291,245,17,nan,nan,0.11
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2082,291,245,17,nan,nan,0
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2083,291,245,17,nan,nan,0.01
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2084,291,245,17,nan,nan,0.06
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2085,291,245,17,nan,nan,0.02
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2086,291,245,17,nan,nan,0.04
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2087,291,245,17,nan,nan,0.02
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2088,291,245,17,nan,nan,0.34
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Right,Left,2088,292,245,17,nan,nan,0.18
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Right,Left,2088,293,245,17,nan,nan,0
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Right,Left,2088,294,245,17,nan,nan,0.22
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Right,Left,2088,295,245,17,nan,nan,0
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2089,295,245,17,nan,nan,0.09
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2090,295,245,17,nan,nan,0
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2091,295,245,17,nan,nan,0.09
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2092,295,245,17,nan,nan,0.11
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2093,295,245,17,nan,nan,0.16
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Left,Left,2094,295,245,17,nan,nan,0.07
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.05,1,18,Left,Left,2095,295,245,17,nan,nan,0.3
7/10/2021 23:06,1.8.1,ClosedEcon_PR1,4,4.04,1,18,Pellet,Left,2095,295,246,18,0.46,980,nan
7/10/2021 23:07,1.8.1,ClosedEcon_PR1,4,4.05,1,19,Left,Left,2096,295,246,18,nan,nan,0.05
7/10/2021 23:23,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2097,295,246,18,nan,nan,0.23
7/10/2021 23:23,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Right,Left,2097,296,246,18,nan,nan,0.04
7/10/2021 23:23,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2098,296,246,18,nan,nan,0.05
7/10/2021 23:23,1.8.1,ClosedEcon_PR1,4,4.05,1,19,Left,Left,2099,296,246,18,nan,nan,0.17
7/10/2021 23:29,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Right,Left,2099,297,246,18,nan,nan,0.03
7/10/2021 23:29,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2100,297,246,18,nan,nan,0.01
7/10/2021 23:30,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2101,297,246,18,nan,nan,0
7/10/2021 23:30,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2102,297,246,18,nan,nan,0
7/10/2021 23:30,1.8.1,ClosedEcon_PR1,4,4.05,1,19,Left,Left,2103,297,246,18,nan,nan,0
7/10/2021 23:47,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2104,297,246,18,nan,nan,0.06
7/10/2021 23:47,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2105,297,246,18,nan,nan,0.15
7/10/2021 23:54,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2106,297,246,18,nan,nan,0.08
7/10/2021 23:54,1.8.1,ClosedEcon_PR1,4,4.05,1,19,Left,Left,2107,297,246,18,nan,nan,0
7/10/2021 23:55,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2108,297,246,18,nan,nan,0.06
7/10/2021 23:57,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2109,297,246,18,nan,nan,0.05
7/10/2021 23:57,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2110,297,246,18,nan,nan,0
7/11/2021 0:05,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2111,297,246,18,nan,nan,0.12
7/11/2021 0:06,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Right,Left,2111,298,246,18,nan,nan,0.04
7/11/2021 0:10,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2112,298,246,18,nan,nan,0.02
7/11/2021 0:10,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Left,Left,2113,298,246,18,nan,nan,0
7/11/2021 0:10,1.8.1,ClosedEcon_PR1,4,4.05,1,19,Left,Left,2114,298,246,18,nan,nan,0
7/11/2021 0:10,1.8.1,ClosedEcon_PR1,4,4.04,1,19,Pellet,Left,2114,298,247,19,0.39,3811,nan
7/11/2021 0:11,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2115,298,247,19,nan,nan,0.07
7/11/2021 0:11,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2116,298,247,19,nan,nan,0.06
7/11/2021 0:15,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Right,Left,2116,299,247,19,nan,nan,0.07
7/11/2021 0:15,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2117,299,247,19,nan,nan,0.06
7/11/2021 0:18,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Right,Left,2117,300,247,19,nan,nan,0.03
7/11/2021 0:18,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Right,Left,2117,301,247,19,nan,nan,0.67
7/11/2021 0:18,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Right,Left,2117,302,247,19,nan,nan,0.16
7/11/2021 0:19,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2118,302,247,19,nan,nan,0.01
7/11/2021 0:19,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2119,302,247,19,nan,nan,0.23
7/11/2021 0:19,1.8.1,ClosedEcon_PR1,4,4.04,1,20,Left,Left,2120,302,247,19,nan,nan,0.12
