MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#
2022-05-26 16:44:32,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,270,237,263,0,0.24,11021.0,,0 days 22:49:24.000000000,1.0,183.68333333333334,0.0,0.0,,1
2022-05-26 16:45:01,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,271,237,263,0,,,0.27,0 days 22:49:53.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 16:45:06,1.12.0,FR1_4s_delay,6,3.84,2.0,1,Pellet,Left,271,237,264,0,0.06,34.0,,0 days 22:49:58.000000000,1.0,0.5666666666666667,0.0,0.0,,1
2022-05-26 16:45:36,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,272,237,264,0,,,0.26,0 days 22:50:28.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 16:45:43,1.12.0,FR1_4s_delay,6,3.85,2.0,1,Pellet,Left,272,237,265,0,0.24,37.0,,0 days 22:50:35.000000000,1.0,0.6166666666666667,0.0,0.0,,1
2022-05-26 16:47:14,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,273,237,265,0,,,0.08,0 days 22:52:06.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 16:47:20,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,273,237,266,0,1.28,97.0,,0 days 22:52:12.000000000,1.0,1.6166666666666667,0.0,0.0,,1
2022-05-26 16:47:43,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,274,237,266,0,,,1.02,0 days 22:52:35.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 16:47:53,1.12.0,FR1_4s_delay,6,3.85,3.0,1,Pellet,Left,274,237,267,0,0.98,33.0,,0 days 22:52:45.000000000,1.0,0.55,0.0,0.0,,1
2022-05-26 16:48:22,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,274,238,267,0,,,0.25,0 days 22:53:14.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 16:48:24,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,274,239,267,0,,,0.09,0 days 22:53:16.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 16:48:27,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,274,240,267,0,,,0.11,0 days 22:53:19.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 16:52:38,1.12.0,FR1_4s_delay,6,3.85,,1,Poke,Left,275,240,267,0,,,0.08,0 days 22:57:30.000000000,0.0,,1.0,0.0,1.0,1
2022-05-26 16:52:49,1.12.0,FR1_4s_delay,6,3.85,1.0,1,Pellet,Left,275,240,268,0,5.59,296.0,,0 days 22:57:41.000000000,1.0,4.933333333333334,0.0,0.0,,1
2022-05-26 16:53:24,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,275,241,268,0,,,0.3,0 days 22:58:16.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 16:53:30,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,275,242,268,0,,,0.0,0 days 22:58:22.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 16:53:32,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,275,243,268,0,,,0.78,0 days 22:58:24.000000000,0.0,,0.0,1.0,0.0,1
2022-05-26 18:23:42,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,275,244,268,0,,,0.27,0 days 00:00:00.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 18:25:20,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,276,244,268,0,,,1.03,0 days 00:01:38.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 18:25:51,1.12.0,FR1_4s_delay,6,3.84,3.0,1,Pellet,Left,276,244,269,0,22.09,,,0 days 00:02:09.000000000,1.0,,0.0,0.0,,2
2022-05-26 18:28:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,276,245,269,0,,,0.6,0 days 00:04:57.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:09:25,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,277,245,269,0,,,0.27,0 days 00:45:43.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:09:48,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,277,245,270,0,17.9,2638.0,,0 days 00:46:06.000000000,1.0,43.95,0.0,0.0,,2
2022-05-26 19:10:20,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,278,245,270,0,,,0.18,0 days 00:46:38.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:10:26,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,278,245,271,0,0.55,38.0,,0 days 00:46:44.000000000,1.0,0.6333333333333333,0.0,0.0,,2
2022-05-26 19:18:30,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,278,246,271,0,,,0.5,0 days 00:54:48.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:18:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,279,246,271,0,,,0.64,0 days 00:54:57.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:18:44,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,279,246,272,0,0.61,498.0,,0 days 00:55:02.000000000,1.0,8.3,0.0,0.0,,2
2022-05-26 19:21:16,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,279,247,272,0,,,1.17,0 days 00:57:34.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:23:46,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,280,247,272,0,,,0.66,0 days 01:00:04.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:23:53,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,280,247,273,0,2.26,309.0,,0 days 01:00:11.000000000,1.0,5.15,0.0,0.0,,2
2022-05-26 19:24:42,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,280,248,273,0,,,0.06,0 days 01:01:00.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:24:43,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,280,249,273,0,,,0.03,0 days 01:01:01.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:24:48,1.12.0,FR1_4s_delay,6,3.84,,1,Poke,Left,280,250,273,0,,,0.21,0 days 01:01:06.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 19:24:51,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,281,250,273,0,,,0.6,0 days 01:01:09.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:25:10,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,281,250,274,0,14.02,77.0,,0 days 01:01:28.000000000,1.0,1.2833333333333334,0.0,0.0,,2
2022-05-26 19:26:18,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,282,250,274,0,,,0.23,0 days 01:02:36.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 19:26:23,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,282,250,275,0,0.55,73.0,,0 days 01:02:41.000000000,1.0,1.2166666666666666,0.0,0.0,,2
2022-05-26 20:49:54,1.12.0,FR1_4s_delay,6,3.82,,1,Poke,Left,283,250,275,0,,,0.19,0 days 02:26:12.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:50:26,1.12.0,FR1_4s_delay,6,3.83,6.0,1,Pellet,Left,283,250,276,0,16.92,5043.0,,0 days 02:26:44.000000000,1.0,84.05,0.0,0.0,,2
2022-05-26 20:50:51,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,284,250,276,0,,,0.17,0 days 02:27:09.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:50:57,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,284,250,277,0,0.49,31.0,,0 days 02:27:15.000000000,1.0,0.5166666666666667,0.0,0.0,,2
2022-05-26 20:51:29,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,285,250,277,0,,,0.38,0 days 02:27:47.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:51:34,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,285,250,278,0,0.06,37.0,,0 days 02:27:52.000000000,1.0,0.6166666666666667,0.0,0.0,,2
2022-05-26 20:52:00,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,286,250,278,0,,,0.1,0 days 02:28:18.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:52:05,1.12.0,FR1_4s_delay,6,3.84,1.0,1,Pellet,Left,286,250,279,0,0.3,31.0,,0 days 02:28:23.000000000,1.0,0.5166666666666667,0.0,0.0,,2
2022-05-26 20:52:30,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,287,250,279,0,,,0.16,0 days 02:28:48.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:52:35,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,287,250,280,0,0.3,30.0,,0 days 02:28:53.000000000,1.0,0.5,0.0,0.0,,2
2022-05-26 20:53:02,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,288,250,280,0,,,0.12,0 days 02:29:20.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 20:53:07,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,288,250,281,0,0.18,32.0,,0 days 02:29:25.000000000,1.0,0.5333333333333333,0.0,0.0,,2
2022-05-26 21:35:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,289,250,281,0,,,0.03,0 days 03:11:57.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:35:50,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,289,250,282,0,6.69,2563.0,,0 days 03:12:08.000000000,1.0,42.71666666666667,0.0,0.0,,2
2022-05-26 21:36:55,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,290,250,282,0,,,0.31,0 days 03:13:13.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:37:00,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,290,250,283,0,0.73,70.0,,0 days 03:13:18.000000000,1.0,1.1666666666666667,0.0,0.0,,2
2022-05-26 21:37:22,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,290,251,283,0,,,0.35,0 days 03:13:40.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 21:37:28,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,291,251,283,0,,,0.22,0 days 03:13:46.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:37:33,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,291,251,284,0,0.3,33.0,,0 days 03:13:51.000000000,1.0,0.55,0.0,0.0,,2
2022-05-26 21:38:00,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,292,251,284,0,,,0.07,0 days 03:14:18.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:38:24,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,292,251,285,0,19.14,51.0,,0 days 03:14:42.000000000,1.0,0.85,0.0,0.0,,2
2022-05-26 21:39:51,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,293,251,285,0,,,0.28,0 days 03:16:09.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:39:58,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,293,251,286,0,1.83,94.0,,0 days 03:16:16.000000000,1.0,1.5666666666666667,0.0,0.0,,2
2022-05-26 21:40:19,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,294,251,286,0,,,0.11,0 days 03:16:37.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 21:40:24,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,294,251,287,0,0.3,26.0,,0 days 03:16:42.000000000,1.0,0.43333333333333335,0.0,0.0,,2
2022-05-26 21:43:37,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,294,252,287,0,,,0.03,0 days 03:19:55.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 21:43:58,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,294,253,287,0,,,0.59,0 days 03:20:16.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:01:54,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,295,253,287,0,,,0.48,0 days 03:38:12.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:02:14,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,295,253,288,0,15.01,1310.0,,0 days 03:38:32.000000000,1.0,21.833333333333332,0.0,0.0,,2
2022-05-26 22:02:48,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,296,253,288,0,,,0.06,0 days 03:39:06.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:02:53,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,296,253,289,0,0.06,39.0,,0 days 03:39:11.000000000,1.0,0.65,0.0,0.0,,2
2022-05-26 22:03:18,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,297,253,289,0,,,0.24,0 days 03:39:36.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:03:23,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,297,253,290,0,0.18,30.0,,0 days 03:39:41.000000000,1.0,0.5,0.0,0.0,,2
2022-05-26 22:03:52,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,298,253,290,0,,,0.17,0 days 03:40:10.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:04:15,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,298,253,291,0,15.83,51.0,,0 days 03:40:33.000000000,1.0,0.8666666666666667,0.0,0.0,,2
2022-05-26 22:04:48,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,299,253,291,0,,,0.34,0 days 03:41:06.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:04:53,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,299,253,292,0,0.3,39.0,,0 days 03:41:11.000000000,1.0,0.6333333333333333,0.0,0.0,,2
2022-05-26 22:33:21,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,299,254,292,0,,,0.66,0 days 04:09:39.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:35:27,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,300,254,292,0,,,0.02,0 days 04:11:45.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:35:33,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,300,254,293,0,1.28,1840.0,,0 days 04:11:51.000000000,1.0,30.666666666666668,0.0,0.0,,2
2022-05-26 22:36:01,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,301,254,293,0,,,0.53,0 days 04:12:19.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:36:21,1.12.0,FR1_4s_delay,6,3.83,3.0,1,Pellet,Left,301,254,294,0,11.01,48.0,,0 days 04:12:39.000000000,1.0,0.8,0.0,0.0,,2
2022-05-26 22:39:30,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,301,255,294,0,,,0.52,0 days 04:15:48.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:43:53,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,302,255,294,0,,,0.5,0 days 04:20:11.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:44:02,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,302,255,295,0,4.73,461.0,,0 days 04:20:20.000000000,1.0,7.683333333333334,0.0,0.0,,2
2022-05-26 22:44:50,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,302,256,295,0,,,0.18,0 days 04:21:08.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:48:18,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,302,257,295,0,,,0.11,0 days 04:24:36.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:48:19,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,302,258,295,0,,,0.0,0 days 04:24:37.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:48:22,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,302,259,295,0,,,0.15,0 days 04:24:40.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:48:23,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,303,259,295,0,,,0.0,0 days 04:24:41.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:49:10,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,303,259,296,0,42.16,308.0,,0 days 04:25:28.000000000,1.0,5.133333333333334,0.0,0.0,,2
2022-05-26 22:49:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,303,260,296,0,,,0.42,0 days 04:25:57.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:49:46,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,304,260,296,0,,,0.41,0 days 04:26:04.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:49:53,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,304,260,297,0,1.96,43.0,,0 days 04:26:11.000000000,1.0,0.7166666666666667,0.0,0.0,,2
2022-05-26 22:57:28,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,305,260,297,0,,,0.39,0 days 04:33:46.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:57:34,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,305,260,298,0,1.41,461.0,,0 days 04:33:52.000000000,1.0,7.683333333333334,0.0,0.0,,2
2022-05-26 22:58:06,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,305,261,298,0,,,0.51,0 days 04:34:24.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:58:08,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,305,262,298,0,,,0.1,0 days 04:34:26.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:58:10,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,305,263,298,0,,,0.43,0 days 04:34:28.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:58:41,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,305,264,298,0,,,0.26,0 days 04:34:59.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 22:59:48,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,306,264,298,0,,,0.42,0 days 04:36:06.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 22:59:57,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,306,264,299,0,3.5,142.0,,0 days 04:36:15.000000000,1.0,2.3833333333333333,0.0,0.0,,2
2022-05-26 23:00:23,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,306,265,299,0,,,0.04,0 days 04:36:41.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:00:31,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,307,265,299,0,,,0.04,0 days 04:36:49.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:00:37,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,307,265,300,0,0.36,41.0,,0 days 04:36:55.000000000,1.0,0.6666666666666666,0.0,0.0,,2
2022-05-26 23:00:54,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,308,265,300,0,,,0.33,0 days 04:37:12.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:00:59,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,308,265,301,0,0.12,22.0,,0 days 04:37:17.000000000,1.0,0.36666666666666664,0.0,0.0,,2
2022-05-26 23:09:59,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,309,265,301,0,,,0.56,0 days 04:46:17.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:10:04,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,309,265,302,0,0.49,545.0,,0 days 04:46:22.000000000,1.0,9.083333333333334,0.0,0.0,,2
2022-05-26 23:11:20,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,310,265,302,0,,,0.0,0 days 04:47:38.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:11:26,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,310,265,303,0,0.73,81.0,,0 days 04:47:44.000000000,1.0,1.3666666666666667,0.0,0.0,,2
2022-05-26 23:11:58,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,310,266,303,0,,,0.0,0 days 04:48:16.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:12:21,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,311,266,303,0,,,0.09,0 days 04:48:39.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:12:27,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,311,266,304,0,1.22,62.0,,0 days 04:48:45.000000000,1.0,1.0166666666666666,0.0,0.0,,2
2022-05-26 23:50:11,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,312,266,304,0,,,0.27,0 days 05:26:29.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:50:17,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,312,266,305,0,0.73,2270.0,,0 days 05:26:35.000000000,1.0,37.833333333333336,0.0,0.0,,2
2022-05-26 23:52:19,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,312,267,305,0,,,0.23,0 days 05:28:37.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:52:48,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,312,268,305,0,,,0.25,0 days 05:29:06.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:52:50,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,312,269,305,0,,,1.38,0 days 05:29:08.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:52:58,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,312,270,305,0,,,0.03,0 days 05:29:16.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:53:11,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,313,270,305,0,,,0.12,0 days 05:29:29.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:53:17,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,313,270,306,0,0.98,180.0,,0 days 05:29:35.000000000,1.0,3.0,0.0,0.0,,2
2022-05-26 23:53:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,314,270,306,0,,,0.45,0 days 05:29:57.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:54:05,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,314,270,307,0,22.01,48.0,,0 days 05:30:23.000000000,1.0,0.8,0.0,0.0,,2
2022-05-26 23:57:12,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,314,271,307,0,,,19.07,0 days 05:33:30.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:57:28,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,314,272,307,0,,,0.24,0 days 05:33:46.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:57:29,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,314,273,307,0,,,0.0,0 days 05:33:47.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:57:33,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,314,274,307,0,,,0.52,0 days 05:33:51.000000000,0.0,,0.0,1.0,0.0,2
2022-05-26 23:59:42,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,315,274,307,0,,,0.17,0 days 05:36:00.000000000,0.0,,1.0,0.0,1.0,2
2022-05-26 23:59:47,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,315,274,308,0,0.3,342.0,,0 days 05:36:05.000000000,1.0,5.7,0.0,0.0,,2
2022-05-27 00:00:12,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,316,274,308,0,,,0.02,0 days 05:36:30.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:00:17,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,316,274,309,0,0.12,30.0,,0 days 05:36:35.000000000,1.0,0.5,0.0,0.0,,2
2022-05-27 00:00:39,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,317,274,309,0,,,0.11,0 days 05:36:57.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:00:44,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,317,274,310,0,0.55,27.0,,0 days 05:37:02.000000000,1.0,0.45,0.0,0.0,,2
2022-05-27 00:01:09,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,318,274,310,0,,,0.11,0 days 05:37:27.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:01:15,1.12.0,FR1_4s_delay,6,3.83,2.0,1,Pellet,Left,318,274,311,0,0.3,31.0,,0 days 05:37:33.000000000,1.0,0.5166666666666667,0.0,0.0,,2
2022-05-27 00:07:52,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,318,275,311,0,,,0.0,0 days 05:44:10.000000000,0.0,,0.0,1.0,0.0,2
2022-05-27 00:07:53,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,318,276,311,0,,,0.16,0 days 05:44:11.000000000,0.0,,0.0,1.0,0.0,2
2022-05-27 00:07:54,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,318,277,311,0,,,0.34,0 days 05:44:12.000000000,0.0,,0.0,1.0,0.0,2
2022-05-27 00:13:35,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,319,277,311,0,,,0.49,0 days 05:49:53.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:15:06,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,319,277,312,0,,831.0,,0 days 05:51:24.000000000,1.0,13.85,0.0,0.0,,2
2022-05-27 00:24:30,1.12.0,FR1_4s_delay,6,3.82,,1,Poke,Left,320,277,312,0,,,0.05,0 days 06:00:48.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:24:36,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,320,277,313,0,0.98,569.0,,0 days 06:00:54.000000000,1.0,9.5,0.0,0.0,,2
2022-05-27 00:25:06,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,321,277,313,0,,,0.23,0 days 06:01:24.000000000,0.0,,1.0,0.0,1.0,2
2022-05-27 00:25:12,1.12.0,FR1_4s_delay,6,3.83,1.0,1,Pellet,Left,321,277,314,0,0.36,36.0,,0 days 06:01:30.000000000,1.0,0.6,0.0,0.0,,2
2022-05-27 00:25:40,1.12.0,FR1_4s_delay,6,3.83,,1,Poke,Left,322,277,314,0,,,0.25,0 days 06:01:58.000000000,0.0,,1.0,0.0,1.0,2
